epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,6603.83,0.77805,0.45674,1.07901,0.91629,0.85769,0.94865,0.75744,0.90809,0.47861,1.11854,0.000205061,0.000205061,0.000205061
110,6663.74,0.77464,0.45546,1.08205,0.86478,0.88297,0.9519,0.75254,0.90349,0.46745,1.118,0.000200348,0.000200348,0.000200348
111,6724.05,0.77074,0.45228,1.07272,0.84868,0.9277,0.94914,0.7463,0.91272,0.47613,1.11058,0.000195636,0.000195636,0.000195636
112,6784.73,0.77132,0.45575,1.07887,0.88079,0.8921,0.89655,0.69538,0.91075,0.46971,1.10989,0.000190924,0.000190924,0.000190924
113,6844.45,0.77469,0.45349,1.07661,0.86208,0.90681,0.89242,0.695,0.90946,0.4773,1.10574,0.000186211,0.000186211,0.000186211
114,6904.95,0.76317,0.4474,1.06999,0.83892,0.9227,0.893,0.69483,0.91254,0.48091,1.10555,0.000181499,0.000181499,0.000181499
115,6964.81,0.76016,0.4443,1.06403,0.85374,0.91129,0.94565,0.74881,0.91713,0.47865,1.11109,0.000176786,0.000176786,0.000176786
116,7025.84,0.76414,0.44827,1.0717,0.90329,0.84264,0.94846,0.75121,0.90863,0.47722,1.11509,0.000172074,0.000172074,0.000172074
117,7086.88,0.75461,0.44155,1.06274,0.91649,0.86649,0.95063,0.74046,0.90943,0.47089,1.10495,0.000167362,0.000167362,0.000167362
118,7147.44,0.76036,0.44619,1.0699,0.9268,0.87342,0.94986,0.75161,0.90625,0.47332,1.11017,0.000162649,0.000162649,0.000162649
119,7208.62,0.75834,0.44273,1.06688,0.86782,0.89979,0.94865,0.74974,0.90981,0.47939,1.11092,0.000157937,0.000157937,0.000157937
120,7270.22,0.74855,0.43914,1.0647,0.92121,0.85534,0.94875,0.75079,0.91296,0.48006,1.12355,0.000153224,0.000153224,0.000153224
121,7331.07,0.75395,0.43668,1.06709,0.83765,0.9257,0.87567,0.67833,0.90501,0.47871,1.12119,0.000148512,0.000148512,0.000148512
122,7391.73,0.75029,0.43569,1.06387,0.83508,0.92065,0.89328,0.70281,0.9148,0.47707,1.11269,0.0001438,0.0001438,0.0001438
123,7452.96,0.74911,0.43793,1.06019,0.88223,0.88162,0.94836,0.75301,0.91013,0.47194,1.10505,0.000139087,0.000139087,0.000139087
124,7513.8,0.74771,0.43757,1.06373,0.83796,0.92463,0.89195,0.69676,0.906,0.47646,1.10247,0.000134375,0.000134375,0.000134375
125,7575.06,0.74968,0.44048,1.06036,0.87883,0.88488,0.94588,0.75203,0.91337,0.47781,1.10813,0.000129662,0.000129662,0.000129662
126,7635.96,0.74211,0.43432,1.0593,0.87954,0.87469,0.94436,0.73826,0.91166,0.48197,1.11973,0.00012495,0.00012495,0.00012495
127,7696.13,0.73721,0.42812,1.05461,0.84979,0.92444,0.94515,0.70533,0.91466,0.48353,1.12014,0.000120238,0.000120238,0.000120238
128,7757.18,0.73725,0.4336,1.057,0.86339,0.91009,0.94563,0.70638,0.91815,0.4805,1.11552,0.000115525,0.000115525,0.000115525
129,7818.4,0.73762,0.42736,1.05744,0.85224,0.91098,0.94469,0.75092,0.91478,0.47821,1.12067,0.000110813,0.000110813,0.000110813
130,7878.97,0.7313,0.42637,1.05694,0.87623,0.88499,0.94458,0.72605,0.9204,0.48121,1.13103,0.0001061,0.0001061,0.0001061
131,7939.76,0.72683,0.42231,1.04982,0.91265,0.8647,0.94477,0.73859,0.91515,0.47908,1.11795,0.000101388,0.000101388,0.000101388
132,8001.69,0.73799,0.43225,1.05976,0.87438,0.88438,0.94446,0.73755,0.91281,0.47627,1.11473,9.66756e-05,9.66756e-05,9.66756e-05
133,8062.44,0.72872,0.42519,1.04947,0.87376,0.89417,0.89026,0.69014,0.91269,0.47606,1.11746,9.19632e-05,9.19632e-05,9.19632e-05
134,8124.09,0.72276,0.4174,1.04884,0.84059,0.92354,0.94505,0.73985,0.91313,0.47967,1.11616,8.72508e-05,8.72508e-05,8.72508e-05
135,8185.56,0.72122,0.41815,1.04838,0.89285,0.85012,0.94546,0.73758,0.91865,0.48266,1.12736,8.25384e-05,8.25384e-05,8.25384e-05
136,8247.24,0.71892,0.4212,1.04854,0.87473,0.88145,0.9444,0.73841,0.91446,0.48411,1.12237,7.7826e-05,7.7826e-05,7.7826e-05
137,8307.79,0.72097,0.42283,1.04743,0.87844,0.88269,0.94591,0.7382,0.91883,0.48404,1.11976,7.31136e-05,7.31136e-05,7.31136e-05
138,8368.68,0.7174,0.41822,1.04678,0.84379,0.93072,0.94644,0.74246,0.91524,0.47975,1.11989,6.84012e-05,6.84012e-05,6.84012e-05
139,8429.05,0.71488,0.41668,1.04759,0.87322,0.89546,0.94691,0.74025,0.90957,0.47611,1.12083,6.36888e-05,6.36888e-05,6.36888e-05
140,8490.22,0.71322,0.41652,1.04087,0.91409,0.83257,0.94771,0.74025,0.91496,0.47919,1.11857,5.89764e-05,5.89764e-05,5.89764e-05
141,8551.27,0.64503,0.31214,0.99849,0.87366,0.89389,0.94579,0.73857,0.91056,0.48014,1.12608,5.4264e-05,5.4264e-05,5.4264e-05
142,8609.9,0.62953,0.30059,0.98882,0.91904,0.84716,0.94574,0.73772,0.91308,0.48461,1.13061,4.95516e-05,4.95516e-05,4.95516e-05
143,8669.17,0.62287,0.29892,0.98903,0.91873,0.85372,0.94616,0.73848,0.91211,0.48658,1.1325,4.48392e-05,4.48392e-05,4.48392e-05
144,8727.73,0.61928,0.29737,0.98388,0.91549,0.84935,0.94584,0.73817,0.91232,0.48743,1.13159,4.01268e-05,4.01268e-05,4.01268e-05
145,8786.99,0.62117,0.29633,0.98596,0.92207,0.8478,0.94623,0.74081,0.91207,0.48688,1.12762,3.54144e-05,3.54144e-05,3.54144e-05
146,8845.98,0.61225,0.2918,0.97798,0.92535,0.84856,0.94532,0.74132,0.90963,0.48279,1.12014,3.0702e-05,3.0702e-05,3.0702e-05
147,8905.88,0.61207,0.29282,0.97727,0.92186,0.8453,0.94485,0.74076,0.90853,0.48177,1.11523,2.59896e-05,2.59896e-05,2.59896e-05
148,8964.65,0.60923,0.2932,0.97888,0.92622,0.84397,0.94642,0.7422,0.90872,0.48356,1.11675,2.12772e-05,2.12772e-05,2.12772e-05
149,9024.31,0.6069,0.29205,0.97824,0.92772,0.84371,0.94636,0.74079,0.91156,0.48315,1.12031,1.65648e-05,1.65648e-05,1.65648e-05
150,9082.95,0.60283,0.28909,0.97541,0.9212,0.84451,0.94614,0.74025,0.91296,0.4845,1.12188,1.18524e-05,1.18524e-05,1.18524e-05
